Comment,label
我要是再给网易递钱，我就去吃屎。,Toxic
不好，要不是学校规定，才不用这个辣鸡软件，徽州二中深表不服,Toxic
ZWQPCWA  输入我的邀请码带你赚钱不是事,Toxic
垃圾玩意，用大王卡竟然不免流，恶心，垃圾软件,Toxic
谁知道天美电话，他妈逼的到底要不要这个游戏了,Toxic
辣鸡游戏，队友菜的要死,Toxic
垃圾东西,Toxic
牛皮我喜欢真让我的魔方还原了,Toxic
话不多说，同意这次改的像屎一样的举个爪。这次的大改，刚好给我勇气卸载了这游戏,Toxic
好多纪录片和老电影电视。棒！比垃圾x教x学强，起码没广告，也不启动其他软件。,Toxic
一点也不好玩，垃圾游戏。,Toxic
牛逼,Toxic
傻逼游戏，闪退,Toxic
我觉得太棒啦www超级好玩。而且画风特别喜欢。来自渣渣快乐！,Toxic
辣鸡,Toxic
邀请码wwwwz78,Toxic
垃圾,Toxic
换的头像都是糊的，bug什么时候修啊我操,Toxic
拿别人的前途开玩笑，拿别人的前途不当回事，甚至拿去赚黑心钱，去尼玛比的利益，你们所有全家今晚必死！,Toxic
辣鸡东西，用迅雷了,Toxic
还要钱那可这是垃圾,Toxic
垃圾游戏，广告这么多,Toxic
？？？什么鬼，，，用了四五年了，每次遇到事情，都喜欢记日记，，，，突然告诉我，收费了？？？？卧槽！！！,Toxic
腾讯的游戏，真他妈不行<br>到了游戏里老是撞人,Toxic
优酷现在是越来越辣鸡了很多电视剧都看不了 还不如早一点关了算了辣鸡软件,Toxic
防沉迷很烦，辣鸡天美,Toxic
好像ios都可以连e6了，tm安卓倒是更新啊,Toxic
垃圾游戏，最垃圾的客服。<br>游戏一次补丁，新一轮充钱，我理解，也接受，愿意充钱。<br>可是你们见过直接加强boss，让你打不过，逼你充值的吗？说得就是这个垃圾游戏。<br>我35区v6，第一战力.1.5亿，更新游戏之前，我150级，地图上什么野外boss，什么仙迹boss，vipboss，能进去的，都打的的过，600以上的boss，没问题，就是慢。更新后，加强boss，550级的，打不过啊！死得一塌糊涂。,Toxic
你真是铁混子 傻逼国企不思进取,Toxic
因为都说能投屏才下载的，结果发现这个功能取消了。辣鸡。上传东西不仅慢，还会丢。还时不时的上传失败。,Toxic
垃圾，闪退,Toxic
垃圾软件，没有任何用处，垃圾垃圾就是垃圾废物 都是他妈的,Toxic
一群煞笔，这游戏也就内存小点，不然都不玩了，排位六连跪那是经常都是 ，队友坑到死，对面都是充钱的大佬，没法玩,Toxic
牛逼牛逼,Toxic
找不到村庄市区的医院??????，好气，我想给本他妈治病（我不小心把老奶奶和老爷爷杀死了??????）,Toxic
垃圾王者草泥马,Toxic
66666666666666,Toxic
大冒险吧，他妈的好玩,Toxic
垃圾，完全刷不到春节模式,Toxic
非要我们吃屎??,Toxic
垃圾    还要收费垃圾,Toxic
666666666666,Toxic
那些脱儿们，能不拍马屁么，什么破软件，广告多的死，来电的时候根本没声音,Toxic
傻逼迷你,Toxic
怎么加兵啊，下了又不会玩，不能出个教程之类的吗？一群傻逼,Toxic
辣鸡游戏我举报别人不得别人举报我得辣鸡天美辣鸡马化腾,Toxic
垃圾游戏,Toxic
花生日记注册邀请码W4M7FCO??,Toxic
垃圾,Toxic
死辣鸡，删老子评论老子也要喷你们垃圾游戏，大家都跟我去公众号（众生互动）玩游戏哪里面的免费公平，客服免费代练,Toxic
2019年1月20日 21:30分， CCTV 13  《面对面》节目，华为技术有限公司 任正非专访,Toxic
什么狗屁软件啊！,Toxic
腊鸡软件，就想上面的朋友说的一样一直提示更新却更新不了，浪费劳资流量,Toxic
死辣鸡，删老子评论老子也要喷你们垃圾游戏，大家都跟我去公众号（众生互动）玩游戏哪里面的免费公平，客服免费代练,Toxic
垃圾应用,Toxic
这款软件开发出来，就是想让我们早点死的，唉，自从有了这个软件以后。我们就死的越早，最近期末考试成绩出来了，tmd我妈看见后，把我给抽筋扒皮了。桑心，这个软件最好不要出来。,Toxic
垃圾，做得什么狗屎玩意,Toxic
妈的!一坑啊！进一次就重新下载一次！哪个白痴做的游戏？给一星都多,Toxic
借其他也比这个好，妈的借了一万3，提前还都要三千五，利息太牛逼了，其他平台借3万都没那么多,Toxic
好玩儿的游戏闪退等<br>于一颗老鼠屎毁了一锅粥,Toxic
辣鸡到不行  一把闪退六次,Toxic
一星不想给！我们这些学生党就晚上九点左右有时间，你给我来个休息一下，每天玩个1小时俩小时就来个明天五点！垃圾游戏，你看到之后我已经卸了这个垃圾游戏了,Toxic
垃圾,Toxic
垃圾,Toxic
看了日韩吹爱丽的彩虹屁来的哈哈哈，纯黑的恐怖游戏也喜欢！！,Toxic
垃圾游戏,Toxic
一星都不给行吗？进软件垃圾广告能加载半个小时，也是醉了…,Toxic
辣鸡，一堆坑，带又带不动，全是小学生，毫无游戏体验,Toxic
老子草泥马，腾讯你几个意思，我他妈领了两个一分的红包你就把我的号冻结了，我他妈刨你们家祖坟了？什么资金异常增长，尼玛两分也叫异常增长，脑子被门夹了还是怎么的，解又解不了，资金管理没鸟用，改密码QQ安全中心又跳转不过去，存心针对我还是怎么滴,Toxic
垃圾，你们没打？远古黑龙,Toxic
狗屁软件,Toxic
辣鸡’进不去,Toxic
那个娱乐里的极速战场手枪模式有个不公平，最近更新了一把jie式手枪在手枪模式里谁捡到就无敌了，因为那把手枪加扩容4O发子弹，手枪才12发而且还是连点的，jie式手枪全自动的根本打不过敌人!希望在手枪模式里删除jie式手枪!,Toxic
辣鸡软件。瞎扣款，又用不了。气,Toxic
第一次提现1块钱可以，然后使劲拉朋友进来下头条，然后头条使劲的不给提现，都是骗人的，刚开始只是为了引诱下载而已，从来没见过这么垃圾软件,Toxic
垃圾软件，,Toxic
垃圾，总是跳出来其他的！！！垃圾垃圾,Toxic
最烂的app，网页不能使用，强行让下载app，还tm要各种权限,Toxic
果然小学生网站，踏马的各种涩情各种涩情随便说一句（傻bi审核）,Toxic
垃圾游戏，一局卡退十几次，我刚捡到信号枪就卡退了，还被人杀死了。,Toxic
垃圾软件，里面的物品都要钱,Toxic
傻逼移动,Toxic
辣鸡,Toxic
辣鸡软件,Toxic
垃圾，更新完之后就闪退，玩不了,Toxic
那啥，我就弱弱的说一句辣鸡软件吧,Toxic
还删评论 笑死 垃圾就是垃圾??????????,Toxic
辣鸡??，广告太多了，换了它,Toxic
辣鸡宫方，我发了一个计算题，扫一下，是错的，还用其他错答案给我看，我扫了很多次了，全部都是错的！我都扫了很多次了，都从8点扫到8点半了！辣鸡宫方，我去你妈的！有谁跟我一样的，点个那个，再回复我，让这个死宫方看见！,Toxic
垃圾游戏,Toxic
666666,Toxic
很好！看新闻赚零花钱，真的能提现。邀请码77302130,Toxic
辣鸡  你他妈的咋不去抢钱  越做辣鸡  什么都要会员  去死吧,Toxic
垃圾,Toxic
我的邀请码：UWWP7KA<br>打开花生日记，注册领取优惠券,Toxic
22号青玉新区10:00开，一起玩下去不换区的有没有。加微信15926088695一起玩,Toxic
妥妥的好评！不给好评是傻子。,Toxic
任务捆绑，打个一条龙满次要花费二到三个小时还只是一个任务，任务多升级还慢，内存还大，我觉得上班的上学的还是少玩适合一直呆在家宅在家的人玩，除了画面感好之外没有游戏的乐趣，改个名子还要充钱，游戏世界频道里说的都是任务刷屏，太费时间，费内存还卡，任务多还很少几乎没爆过鬼升级还慢，充钱的地方多，还费流量，玩游戏是减压的，上完班下完学还要给你花十几个小时做任务我们不用活了，垃圾游戏不充钱流量都要被你赚疯,Toxic
垃圾货，接单还要交一万做押金，现在连进都进不去,Toxic
差评，连个密码都修改不了，辣鸡,Toxic
越更新越垃圾,Toxic
太垃圾了，老卡,Toxic
辣鸡，里面的东西都要钱??,Toxic
垃圾游戏，还闪退，打排位，一直闪退，队友举报，结算还扣信誉分？？？,Toxic
新东方……cnm,Toxic
酷我音乐破解版会员的歌都能下载，感兴趣滴滴我2919485668,Toxic
一枪爆头真的很烦的，妈的希望把挂清一清,Toxic
垃圾游戏,Toxic
垃圾。,Toxic
垃圾,Toxic
垃圾,Toxic
垃圾游戏哪家强，迷你世界专吃翔。我的世界比迷你世界好多了。,Toxic
什么垃圾游戏，根本进不去,Toxic
垃圾游戏！黄衣之主那么厉害！不削？让求生者怎么玩啊？,Toxic
辣鸡东西,Toxic
还好如果我能发射导弹就好了。,Toxic
辣鸡游戏,Toxic
tm我挂机吃饭回来被禁赛12小时，我容易吗？难道我不吃饭？，差评！必须差评,Toxic
老子真的疯了，啥子软件哟！！！真的是很无语,Toxic
新版本真的垃圾，都没有清理文件功能了，更新一次也没用，厂家赶快更改,Toxic
牛皮,Toxic
煞笔设置，还特么的全部重新下载,Toxic
辣鸡,Toxic
垃圾，无法登录，还要别人的手机来扫一扫,Toxic
垃圾游戏，马化腾制作,Toxic
授人以鱼，不如授人以渔！<br>自用省钱，分享赚钱<br>依赖于他人送券，不如自己手中有券！<br>软件搜索“趣淘券”下载，邀请码:201849开启你自己的躺赚人生！<br>资询：+v(dong1990716),Toxic
他妈的，这什么游戏，我打不过去吧，别人拿那么好抢，咱们就拿这破枪太老鳖了吧？太逗逼了，啥游戏呀，差评,Toxic
垃圾游戏,Toxic
666666,Toxic
马化腾我艹你2大爷全家死翘翘,Toxic
辣鸡快手，卡的要死,Toxic
不好，垃圾,Toxic
垃圾，一开始可以进去，服务器爆满之后就进不去了，,Toxic
闪退得有句草泥马不知当讲不当讲,Toxic
辣鸡,Toxic
垃圾死的游戏不好,Toxic
邀请码762225，官方正版，提现秒到账,Toxic
真是垃圾游戏！无耻！下联！龌龊！肮脏！,Toxic
更的什么jb版本,Toxic
666666,Toxic
我他妈的就是要退游!，,Toxic
根本打不开，辣鸡,Toxic
他妈，搞什么鬼，更新一下，就他妈，限速,Toxic
草稿封面丢失打不开，以为重新下载会好的，结果全没了，反正也找不回来了，也不打算再用了，我画了三天就全没了，以后也不会再用这个laji,Toxic
垃圾,Toxic
MDW3推荐码,Toxic
666666,Toxic
什么沙雕垃圾软件，害得我通<br>宵而且还没广告!差评,Toxic
真的??妈的一不注意给我自动更新了 现在进都进不去,Toxic
说全军出击好的都是傻逼，刺激战场才好。,Toxic
强烈推荐网易出品，在这里只有干货，没有垃圾,Toxic
垃圾游戏，不充钱就不行,Toxic
卧槽  为撒老是闪退啊啊昨天刚下载的今天就闪退成这逼样   实在玩不了啊,Toxic
垃圾软件一个,Toxic
辣鸡,Toxic
好个屁,Toxic
垃圾,Toxic
垃圾银行，充校园卡动不动就错误,Toxic
一星都不想给，闪退？尼玛的我聊天记录，TX辣鸡真的是，聊天文件，艹你女马的,Toxic
全几把收费的。,Toxic
超级棒6666666666666666666666666,Toxic
真特么服了，还要关注公共号，然后直接秒拒,Toxic
好个屁股代,Toxic
牛逼,Toxic
草泥马闪退,Toxic
垃圾,Toxic
我操你妈我小号玩都没玩 你tm的就把我停了 什么意思啊 狗屁腾讯,Toxic
辣鸡辣鸡游戏害我手机没了。还被吵，特么的辣鸡,Toxic
辣鸡,Toxic
老子就是不升级，用不了大不了不用了，越升级越差，聊天也不给聊了，垃圾，距离也看不到了，工程师是不是全家死光了，快点倒闭吧，越升级越差,Toxic
牛逼,Toxic
开发的 啥 鸡 巴 游戏啊，卡成这个B样，还天天忽悠玩家说你们在做着最后的深度优化，优化你妈勒戈壁<br>你 妈 了 个 巴 子 的 ！你 妈 勒 戈 壁 的！<br>论坛发个帖子还封了你爷爷的账号。<br>我要操死这个游戏所有开发者及幕后工作人员还有老板全家女性，<br>一打排位就忍不住要把这个游戏所有开发者及幕后工作人员还有老板全家女性拉过来艹个七天七夜！,Toxic
"垃圾游戏，mmp,垃圾，在充钱算我输",Toxic
草泥马！太差了！！！！！,Toxic
视频打不开 垃圾死了,Toxic
玩个屁！,Toxic
辣鸡游戏，闪退根本就没解决，发个公告忽悠人呢？信誉分说好的补发，更新之后又不认账了，呵呵，机器人客服忽悠人一套一套的，店大欺客，呵呵,Toxic
辣机好,Toxic
辣鸡QQ,Toxic
迷你狗会吃屎??,Toxic
没有分，垃圾游戏天天演，有零星给0,Toxic
垃圾怎么也登不进去！！,Toxic
老子c什么鬼jb游戏？？？,Toxic
被骗了1330块钱，虚假广告，投诉也不管，垃圾,Toxic
没用，是个辣鸡软件,Toxic
辣鸡阅读器,Toxic
差评，2B，大不开，太差了。??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,Toxic
甜美，你妈咋不去死？,Toxic
垃圾软件，里面的东西都要钱,Toxic
辣鸡应用，什么东西,Toxic
垃圾游戏,Toxic
不要下载，想推广软件或者做任务的下载众人帮就好了，注册邀请码：众人帮邀请我,Toxic
真的特别垃圾,Toxic
约战60级，狂三满，EX，琴里也是，琴里战力4478，太强了，三三4300多，200不是问题,Toxic
垃圾,Toxic
辣鸡，ai辣鸡，辣鸡东西,Toxic
智障游戏，我领先了是我输，我落后了还是我输我，分数不管有多高到最后不知道怎么回事直接我输。开发者我想问一下有人开挂吗？你个智障二货开发者祝你全家下死光光！！！你妈死烂！世上最破烂的游戏！！最二最傻逼的开发者！！！！！????????????,Toxic
